transaction_id,customer_id,transaction_date,amount,transaction_type,status,payment_method,year_month,cohort_month,transaction_month
CUST_002449_TXN_0008,CUST_002449,13-06-2021,901.38,Subscription,Completed,Credit Card,2021-06,2020-11,2021-06
CUST_002449_TXN_0009,CUST_002449,13-07-2021,1038.67,Subscription,Completed,Credit Card,2021-07,2020-11,2021-07
CUST_002449_TXN_0010,CUST_002449,13-08-2021,943.39,Subscription,Completed,Wire Transfer,2021-08,2020-11,2021-08
CUST_002449_TXN_0011,CUST_002449,13-09-2021,1063.86,Subscription,Completed,Wire Transfer,2021-09,2020-11,2021-09
CUST_002449_TXN_0012,CUST_002449,13-10-2021,915.33,Subscription,Completed,Credit Card,2021-10,2020-11,2021-10
CUST_002449_TXN_0013,CUST_002449,13-11-2021,1007.34,Subscription,Completed,Credit Card,2021-11,2020-11,2021-11
CUST_002449_TXN_0014,CUST_002449,13-12-2021,970.03,Subscription,Completed,Credit Card,2021-12,2020-11,2021-12
CUST_002449_TXN_0015,CUST_002449,13-01-2022,1012.85,Subscription,Completed,Credit Card,2022-01,2020-11,2022-01
CUST_002449_TXN_0016,CUST_002449,13-02-2022,1057.01,Subscription,Completed,Wire Transfer,2022-02,2020-11,2022-02
CUST_002449_TXN_0017,CUST_002449,13-03-2022,959.94,Subscription,Completed,Credit Card,2022-03,2020-11,2022-03
CUST_002449_TXN_0018,CUST_002449,13-04-2022,1010.72,Subscription,Completed,ACH,2022-04,2020-11,2022-04
CUST_002449_TXN_0019,CUST_002449,13-05-2022,1094.67,Subscription,Completed,ACH,2022-05,2020-11,2022-05
CUST_002449_TXN_0020,CUST_002449,13-06-2022,1008.55,Subscription,Completed,ACH,2022-06,2020-11,2022-06
CUST_002449_TXN_0021,CUST_002449,13-07-2022,944.46,Subscription,Completed,ACH,2022-07,2020-11,2022-07
CUST_002449_TXN_0022,CUST_002449,13-08-2022,976.83,Subscription,Completed,Credit Card,2022-08,2020-11,2022-08
CUST_002449_TXN_0023,CUST_002449,13-09-2022,1050.77,Subscription,Completed,ACH,2022-09,2020-11,2022-09
CUST_002449_TXN_0024,CUST_002449,13-10-2022,1027.98,Subscription,Completed,Credit Card,2022-10,2020-11,2022-10
CUST_002449_TXN_0025,CUST_002449,13-11-2022,976.68,Subscription,Completed,ACH,2022-11,2020-11,2022-11
CUST_002449_TXN_0026,CUST_002449,13-12-2022,1082.77,Subscription,Completed,PayPal,2022-12,2020-11,2022-12
CUST_002449_TXN_0027,CUST_002449,13-01-2023,927.25,Subscription,Completed,Credit Card,2023-01,2020-11,2023-01
CUST_002449_TXN_0028,CUST_002449,13-02-2023,1025.85,Subscription,Completed,Wire Transfer,2023-02,2020-11,2023-02
CUST_002449_TXN_0029,CUST_002449,13-03-2023,1095.81,Subscription,Completed,ACH,2023-03,2020-11,2023-03
CUST_002449_TXN_0030,CUST_002449,13-04-2023,935.54,Subscription,Completed,ACH,2023-04,2020-11,2023-04
CUST_002449_TXN_0031,CUST_002449,13-05-2023,937.64,Subscription,Completed,Credit Card,2023-05,2020-11,2023-05
CUST_002449_TXN_0032,CUST_002449,13-06-2023,1087,Subscription,Completed,Credit Card,2023-06,2020-11,2023-06
CUST_002449_TXN_0033,CUST_002449,13-07-2023,995.53,Subscription,Completed,ACH,2023-07,2020-11,2023-07
CUST_002449_TXN_0034,CUST_002449,13-08-2023,1087.21,Subscription,Completed,Credit Card,2023-08,2020-11,2023-08
CUST_002449_TXN_0035,CUST_002449,13-09-2023,901.15,Subscription,Completed,Credit Card,2023-09,2020-11,2023-09
CUST_002449_TXN_0036,CUST_002449,13-10-2023,923.46,Subscription,Completed,Credit Card,2023-10,2020-11,2023-10
CUST_002449_TXN_0037,CUST_002449,13-11-2023,1031.94,Subscription,Completed,Credit Card,2023-11,2020-11,2023-11
CUST_002449_TXN_0038,CUST_002449,13-12-2023,1027.19,Subscription,Completed,Wire Transfer,2023-12,2020-11,2023-12
CUST_002449_TXN_0039,CUST_002449,13-01-2024,1033.86,Subscription,Completed,Credit Card,2024-01,2020-11,2024-01
CUST_002449_TXN_0040,CUST_002449,13-02-2024,928.33,Subscription,Completed,Credit Card,2024-02,2020-11,2024-02
CUST_002449_TXN_0041,CUST_002449,13-03-2024,1071.27,Subscription,Completed,ACH,2024-03,2020-11,2024-03
CUST_002449_TXN_0042,CUST_002449,13-04-2024,906.64,Subscription,Completed,Credit Card,2024-04,2020-11,2024-04
CUST_002449_TXN_0043,CUST_002449,13-05-2024,1043.31,Subscription,Completed,Credit Card,2024-05,2020-11,2024-05
CUST_002449_TXN_0044,CUST_002449,13-06-2024,1076.67,Subscription,Completed,Credit Card,2024-06,2020-11,2024-06
CUST_002449_TXN_0045,CUST_002449,13-07-2024,1057.49,Subscription,Completed,Credit Card,2024-07,2020-11,2024-07
CUST_002449_TXN_0046,CUST_002449,13-08-2024,1329.33,Subscription,Completed,Credit Card,2024-08,2020-11,2024-08
CUST_002449_TXN_0047,CUST_002449,13-09-2024,1615.31,Subscription,Completed,ACH,2024-09,2020-11,2024-09
CUST_002449_TXN_0048,CUST_002449,13-10-2024,907.19,Subscription,Completed,Credit Card,2024-10,2020-11,2024-10
CUST_002449_TXN_0049,CUST_002449,13-11-2024,1079.34,Subscription,Completed,Credit Card,2024-11,2020-11,2024-11
CUST_002449_TXN_0050,CUST_002449,13-12-2024,1021.28,Subscription,Completed,Credit Card,2024-12,2020-11,2024-12
CUST_002450_TXN_0001,CUST_002450,05-03-2024,139,New,Completed,Credit Card,2024-03,2024-03,2024-03
CUST_002450_TXN_0002,CUST_002450,05-04-2024,152.72,Subscription,Completed,Credit Card,2024-04,2024-03,2024-04
CUST_002450_TXN_0003,CUST_002450,05-05-2024,158.53,Subscription,Completed,Wire Transfer,2024-05,2024-03,2024-05
CUST_002450_TXN_0004,CUST_002450,05-06-2024,145.78,Subscription,Completed,Wire Transfer,2024-06,2024-03,2024-06
CUST_002450_TXN_0005,CUST_002450,05-07-2024,161.97,Subscription,Completed,Credit Card,2024-07,2024-03,2024-07
CUST_002450_TXN_0006,CUST_002450,05-08-2024,144.5,Subscription,Completed,Wire Transfer,2024-08,2024-03,2024-08
CUST_002450_TXN_0007,CUST_002450,05-09-2024,134.96,Subscription,Completed,Credit Card,2024-09,2024-03,2024-09
CUST_002450_TXN_0008,CUST_002450,05-10-2024,135.51,Subscription,Completed,Credit Card,2024-10,2024-03,2024-10
CUST_002450_TXN_0009,CUST_002450,05-11-2024,155.94,Subscription,Completed,Credit Card,2024-11,2024-03,2024-11
CUST_002450_TXN_0010,CUST_002450,05-12-2024,162.77,Subscription,Completed,Credit Card,2024-12,2024-03,2024-12
CUST_002451_TXN_0001,CUST_002451,15-01-2021,433.28,New,Completed,Credit Card,2021-01,2021-01,2021-01
CUST_002451_TXN_0002,CUST_002451,15-02-2021,435.31,Subscription,Completed,PayPal,2021-02,2021-01,2021-02
CUST_002451_TXN_0003,CUST_002451,15-03-2021,388.25,Subscription,Completed,Credit Card,2021-03,2021-01,2021-03
CUST_002451_TXN_0004,CUST_002451,15-04-2021,420.11,Subscription,Completed,ACH,2021-04,2021-01,2021-04
CUST_002451_TXN_0005,CUST_002451,15-05-2021,383.46,Subscription,Completed,Credit Card,2021-05,2021-01,2021-05
CUST_002451_TXN_0006,CUST_002451,15-06-2021,431.33,Subscription,Completed,ACH,2021-06,2021-01,2021-06
CUST_002451_TXN_0007,CUST_002451,15-07-2021,381.86,Subscription,Completed,Credit Card,2021-07,2021-01,2021-07
CUST_002451_TXN_0008,CUST_002451,15-08-2021,373.88,Subscription,Completed,Credit Card,2021-08,2021-01,2021-08
CUST_002451_TXN_0009,CUST_002451,15-09-2021,365.6,Subscription,Completed,Credit Card,2021-09,2021-01,2021-09
CUST_002451_TXN_0010,CUST_002451,15-10-2021,368.11,Subscription,Completed,ACH,2021-10,2021-01,2021-10
CUST_002451_TXN_0011,CUST_002451,15-11-2021,360.17,Subscription,Completed,Credit Card,2021-11,2021-01,2021-11
CUST_002451_TXN_0012,CUST_002451,15-12-2021,421.81,Subscription,Completed,Credit Card,2021-12,2021-01,2021-12
CUST_002451_TXN_0013,CUST_002451,15-01-2022,369.56,Subscription,Completed,Credit Card,2022-01,2021-01,2022-01
CUST_002451_TXN_0014,CUST_002451,15-02-2022,409.72,Subscription,Completed,Credit Card,2022-02,2021-01,2022-02
CUST_002451_TXN_0015,CUST_002451,15-03-2022,433.88,Subscription,Completed,Credit Card,2022-03,2021-01,2022-03
CUST_002451_TXN_0016,CUST_002451,15-04-2022,414.98,Subscription,Completed,ACH,2022-04,2021-01,2022-04
CUST_002451_TXN_0017,CUST_002451,15-05-2022,388.12,Subscription,Completed,ACH,2022-05,2021-01,2022-05
CUST_002451_TXN_0018,CUST_002451,15-06-2022,585.14,Subscription,Completed,Credit Card,2022-06,2021-01,2022-06
CUST_002451_TXN_0019,CUST_002451,15-07-2022,414.75,Subscription,Completed,Credit Card,2022-07,2021-01,2022-07
CUST_002451_TXN_0020,CUST_002451,15-08-2022,375.23,Subscription,Completed,ACH,2022-08,2021-01,2022-08
CUST_002451_TXN_0021,CUST_002451,15-09-2022,380.41,Subscription,Completed,Credit Card,2022-09,2021-01,2022-09
CUST_002451_TXN_0022,CUST_002451,15-10-2022,360.32,Subscription,Completed,Credit Card,2022-10,2021-01,2022-10
CUST_002451_TXN_0023,CUST_002451,15-11-2022,587.16,Subscription,Completed,Credit Card,2022-11,2021-01,2022-11
CUST_002451_TXN_0024,CUST_002451,15-12-2022,405.84,Subscription,Completed,Wire Transfer,2022-12,2021-01,2022-12
CUST_002451_TXN_0025,CUST_002451,15-01-2023,424.22,Subscription,Completed,ACH,2023-01,2021-01,2023-01
CUST_002451_TXN_0026,CUST_002451,15-02-2023,430.87,Subscription,Completed,Credit Card,2023-02,2021-01,2023-02
CUST_002451_TXN_0027,CUST_002451,15-03-2023,409.28,Subscription,Completed,ACH,2023-03,2021-01,2023-03
CUST_002451_TXN_0028,CUST_002451,15-04-2023,469.87,Subscription,Completed,Credit Card,2023-04,2021-01,2023-04
CUST_002451_TXN_0029,CUST_002451,15-05-2023,395.2,Subscription,Completed,Credit Card,2023-05,2021-01,2023-05
CUST_002451_TXN_0030,CUST_002451,15-06-2023,369.22,Subscription,Completed,Credit Card,2023-06,2021-01,2023-06
CUST_002451_TXN_0031,CUST_002451,15-07-2023,389.31,Subscription,Completed,Wire Transfer,2023-07,2021-01,2023-07
CUST_002451_TXN_0032,CUST_002451,15-08-2023,383.93,Subscription,Completed,Credit Card,2023-08,2021-01,2023-08
CUST_002451_TXN_0033,CUST_002451,15-09-2023,378.42,Subscription,Completed,Credit Card,2023-09,2021-01,2023-09
CUST_002451_TXN_0034,CUST_002451,15-10-2023,436.81,Subscription,Completed,PayPal,2023-10,2021-01,2023-10
CUST_002451_TXN_0035,CUST_002451,15-11-2023,386.19,Subscription,Completed,Credit Card,2023-11,2021-01,2023-11
CUST_002451_TXN_0036,CUST_002451,15-12-2023,386.98,Subscription,Completed,Credit Card,2023-12,2021-01,2023-12
CUST_002451_TXN_0037,CUST_002451,15-01-2024,361.14,Subscription,Completed,Credit Card,2024-01,2021-01,2024-01
CUST_002451_TXN_0038,CUST_002451,15-02-2024,366.31,Subscription,Completed,Wire Transfer,2024-02,2021-01,2024-02
CUST_002451_TXN_0039,CUST_002451,15-03-2024,420.04,Subscription,Completed,Credit Card,2024-03,2021-01,2024-03
CUST_002451_TXN_0040,CUST_002451,15-04-2024,426,Subscription,Completed,Wire Transfer,2024-04,2021-01,2024-04
CUST_002451_TXN_0041,CUST_002451,15-05-2024,425.83,Subscription,Completed,ACH,2024-05,2021-01,2024-05
CUST_002451_TXN_0042,CUST_002451,15-06-2024,601.14,Subscription,Completed,Wire Transfer,2024-06,2021-01,2024-06
CUST_002451_TXN_0043,CUST_002451,15-07-2024,424.94,Subscription,Completed,Credit Card,2024-07,2021-01,2024-07
CUST_002451_TXN_0044,CUST_002451,15-08-2024,364.51,Subscription,Completed,ACH,2024-08,2021-01,2024-08
CUST_002451_TXN_0045,CUST_002451,15-09-2024,382.81,Subscription,Completed,Credit Card,2024-09,2021-01,2024-09
CUST_002451_TXN_0046,CUST_002451,15-10-2024,369,Subscription,Completed,Credit Card,2024-10,2021-01,2024-10
CUST_002451_TXN_0047,CUST_002451,15-11-2024,386.52,Subscription,Completed,ACH,2024-11,2021-01,2024-11
CUST_002451_TXN_0048,CUST_002451,15-12-2024,369.8,Subscription,Completed,Credit Card,2024-12,2021-01,2024-12
CUST_002452_TXN_0001,CUST_002452,04-07-2024,143.16,New,Completed,ACH,2024-07,2024-07,2024-07
CUST_002452_TXN_0002,CUST_002452,04-08-2024,143.48,Subscription,Completed,ACH,2024-08,2024-07,2024-08
CUST_002452_TXN_0003,CUST_002452,04-09-2024,139.03,Subscription,Completed,ACH,2024-09,2024-07,2024-09
CUST_002452_TXN_0004,CUST_002452,04-10-2024,159.72,Subscription,Completed,Wire Transfer,2024-10,2024-07,2024-10
CUST_002452_TXN_0005,CUST_002452,04-11-2024,155.89,Subscription,Completed,PayPal,2024-11,2024-07,2024-11
CUST_002452_TXN_0006,CUST_002452,04-12-2024,134.86,Subscription,Completed,Credit Card,2024-12,2024-07,2024-12
CUST_002453_TXN_0001,CUST_002453,14-01-2020,44.77,New,Completed,Credit Card,2020-01,2020-01,2020-01
CUST_002453_TXN_0002,CUST_002453,14-02-2020,49.16,Subscription,Completed,Credit Card,2020-02,2020-01,2020-02
CUST_002453_TXN_0003,CUST_002453,14-03-2020,46.62,Subscription,Completed,Wire Transfer,2020-03,2020-01,2020-03
CUST_002453_TXN_0004,CUST_002453,14-04-2020,52.09,Subscription,Completed,Credit Card,2020-04,2020-01,2020-04
CUST_002453_TXN_0005,CUST_002453,14-05-2020,47.45,Subscription,Completed,Credit Card,2020-05,2020-01,2020-05
CUST_002453_TXN_0006,CUST_002453,14-06-2020,52.17,Subscription,Completed,PayPal,2020-06,2020-01,2020-06
CUST_002453_TXN_0007,CUST_002453,14-07-2020,44.79,Subscription,Completed,ACH,2020-07,2020-01,2020-07
CUST_002453_TXN_0008,CUST_002453,14-08-2020,52.84,Subscription,Completed,Credit Card,2020-08,2020-01,2020-08
CUST_002453_TXN_0009,CUST_002453,14-09-2020,49.63,Subscription,Completed,ACH,2020-09,2020-01,2020-09
CUST_002453_TXN_0010,CUST_002453,14-10-2020,45.18,Subscription,Completed,Wire Transfer,2020-10,2020-01,2020-10
CUST_002453_TXN_0011,CUST_002453,14-11-2020,49.29,Subscription,Completed,Credit Card,2020-11,2020-01,2020-11
CUST_002453_TXN_0012,CUST_002453,14-12-2020,52.97,Subscription,Completed,Credit Card,2020-12,2020-01,2020-12
CUST_002453_TXN_0013,CUST_002453,14-01-2021,51.92,Subscription,Completed,Credit Card,2021-01,2020-01,2021-01
CUST_002453_TXN_0014,CUST_002453,14-02-2021,48.25,Subscription,Completed,Credit Card,2021-02,2020-01,2021-02
CUST_002453_TXN_0015,CUST_002453,14-03-2021,46.52,Subscription,Completed,ACH,2021-03,2020-01,2021-03
CUST_002453_TXN_0016,CUST_002453,14-04-2021,48.64,Subscription,Completed,Credit Card,2021-04,2020-01,2021-04
CUST_002453_TXN_0017,CUST_002453,14-05-2021,52.81,Subscription,Completed,ACH,2021-05,2020-01,2021-05
CUST_002453_TXN_0018,CUST_002453,14-06-2021,51.77,Subscription,Completed,Wire Transfer,2021-06,2020-01,2021-06
CUST_002453_TXN_0019,CUST_002453,14-07-2021,52.15,Subscription,Completed,PayPal,2021-07,2020-01,2021-07
CUST_002453_TXN_0020,CUST_002453,14-08-2021,48.03,Subscription,Completed,ACH,2021-08,2020-01,2021-08
CUST_002453_TXN_0021,CUST_002453,14-09-2021,53.23,Subscription,Completed,PayPal,2021-09,2020-01,2021-09
CUST_002453_TXN_0022,CUST_002453,14-10-2021,45.18,Subscription,Completed,Credit Card,2021-10,2020-01,2021-10
CUST_002453_TXN_0023,CUST_002453,14-11-2021,47.63,Subscription,Completed,Credit Card,2021-11,2020-01,2021-11
CUST_002453_TXN_0024,CUST_002453,14-12-2021,44.33,Subscription,Completed,ACH,2021-12,2020-01,2021-12
CUST_002453_TXN_0025,CUST_002453,14-01-2022,45.62,Subscription,Completed,ACH,2022-01,2020-01,2022-01
CUST_002453_TXN_0026,CUST_002453,14-02-2022,47.76,Subscription,Completed,Credit Card,2022-02,2020-01,2022-02
CUST_002453_TXN_0027,CUST_002453,14-03-2022,49.71,Subscription,Completed,PayPal,2022-03,2020-01,2022-03
CUST_002453_TXN_0028,CUST_002453,14-04-2022,49.27,Subscription,Completed,Credit Card,2022-04,2020-01,2022-04
CUST_002453_TXN_0029,CUST_002453,14-05-2022,51.86,Subscription,Completed,Credit Card,2022-05,2020-01,2022-05
CUST_002453_TXN_0030,CUST_002453,14-06-2022,46.25,Subscription,Completed,Wire Transfer,2022-06,2020-01,2022-06
CUST_002453_TXN_0031,CUST_002453,14-07-2022,45.36,Subscription,Completed,Credit Card,2022-07,2020-01,2022-07
CUST_002453_TXN_0032,CUST_002453,14-08-2022,52.17,Subscription,Completed,ACH,2022-08,2020-01,2022-08
CUST_002453_TXN_0033,CUST_002453,14-09-2022,52.86,Subscription,Completed,Wire Transfer,2022-09,2020-01,2022-09
CUST_002453_TXN_0034,CUST_002453,14-10-2022,46.19,Subscription,Completed,Credit Card,2022-10,2020-01,2022-10
CUST_002453_TXN_0035,CUST_002453,14-11-2022,44.92,Subscription,Completed,Credit Card,2022-11,2020-01,2022-11
CUST_002453_TXN_0036,CUST_002453,14-12-2022,53.74,Subscription,Completed,Credit Card,2022-12,2020-01,2022-12
CUST_002453_TXN_0037,CUST_002453,14-01-2023,64.59,Subscription,Completed,Credit Card,2023-01,2020-01,2023-01
CUST_002453_TXN_0038,CUST_002453,14-02-2023,45.96,Subscription,Completed,Credit Card,2023-02,2020-01,2023-02
CUST_002453_TXN_0039,CUST_002453,14-03-2023,44.96,Subscription,Completed,Credit Card,2023-03,2020-01,2023-03
CUST_002453_TXN_0040,CUST_002453,14-04-2023,49.97,Subscription,Completed,Wire Transfer,2023-04,2020-01,2023-04
CUST_002453_TXN_0041,CUST_002453,14-05-2023,48.25,Subscription,Completed,ACH,2023-05,2020-01,2023-05
CUST_002453_TXN_0042,CUST_002453,14-06-2023,47.48,Subscription,Completed,ACH,2023-06,2020-01,2023-06
CUST_002453_TXN_0043,CUST_002453,14-07-2023,48.2,Subscription,Completed,Credit Card,2023-07,2020-01,2023-07
CUST_002453_TXN_0044,CUST_002453,14-08-2023,70.01,Subscription,Completed,Credit Card,2023-08,2020-01,2023-08
CUST_002453_TXN_0045,CUST_002453,14-09-2023,53.05,Subscription,Completed,Credit Card,2023-09,2020-01,2023-09
CUST_002453_TXN_0046,CUST_002453,14-10-2023,50.78,Subscription,Completed,Credit Card,2023-10,2020-01,2023-10
CUST_002453_TXN_0047,CUST_002453,14-11-2023,53.61,Subscription,Completed,Credit Card,2023-11,2020-01,2023-11
CUST_002453_TXN_0048,CUST_002453,14-12-2023,48.7,Subscription,Completed,Credit Card,2023-12,2020-01,2023-12
CUST_002453_TXN_0049,CUST_002453,14-01-2024,52.55,Subscription,Completed,PayPal,2024-01,2020-01,2024-01
CUST_002453_TXN_0050,CUST_002453,14-02-2024,50.99,Subscription,Completed,ACH,2024-02,2020-01,2024-02
CUST_002453_TXN_0051,CUST_002453,14-03-2024,50.89,Subscription,Completed,Credit Card,2024-03,2020-01,2024-03
CUST_002453_TXN_0052,CUST_002453,14-04-2024,46.64,Subscription,Completed,Credit Card,2024-04,2020-01,2024-04
CUST_002453_TXN_0053,CUST_002453,14-05-2024,45.81,Subscription,Completed,Credit Card,2024-05,2020-01,2024-05
CUST_002453_TXN_0054,CUST_002453,14-06-2024,44.28,Subscription,Completed,Credit Card,2024-06,2020-01,2024-06
CUST_002453_TXN_0055,CUST_002453,14-07-2024,52.54,Subscription,Completed,Wire Transfer,2024-07,2020-01,2024-07
CUST_002453_TXN_0056,CUST_002453,14-08-2024,48.66,Subscription,Completed,Credit Card,2024-08,2020-01,2024-08
CUST_002453_TXN_0057,CUST_002453,14-09-2024,48.26,Subscription,Completed,Credit Card,2024-09,2020-01,2024-09
CUST_002453_TXN_0058,CUST_002453,14-10-2024,65.68,Subscription,Completed,Credit Card,2024-10,2020-01,2024-10
CUST_002453_TXN_0059,CUST_002453,14-11-2024,48.45,Subscription,Completed,ACH,2024-11,2020-01,2024-11
CUST_002453_TXN_0060,CUST_002453,14-12-2024,47.51,Subscription,Completed,Wire Transfer,2024-12,2020-01,2024-12
CUST_002454_TXN_0001,CUST_002454,18-05-2021,135.46,New,Completed,ACH,2021-05,2021-05,2021-05
CUST_002454_TXN_0002,CUST_002454,18-06-2021,152.48,Subscription,Completed,Wire Transfer,2021-06,2021-05,2021-06
CUST_002454_TXN_0003,CUST_002454,18-07-2021,153.94,Subscription,Completed,Credit Card,2021-07,2021-05,2021-07
CUST_002454_TXN_0004,CUST_002454,18-08-2021,140.89,Subscription,Completed,Credit Card,2021-08,2021-05,2021-08
CUST_002454_TXN_0005,CUST_002454,18-09-2021,153.43,Subscription,Completed,Credit Card,2021-09,2021-05,2021-09
CUST_002454_TXN_0006,CUST_002454,18-10-2021,151.7,Subscription,Completed,Credit Card,2021-10,2021-05,2021-10
CUST_002454_TXN_0007,CUST_002454,18-11-2021,145.3,Subscription,Completed,Credit Card,2021-11,2021-05,2021-11
CUST_002454_TXN_0008,CUST_002454,18-12-2021,142.29,Subscription,Completed,Credit Card,2021-12,2021-05,2021-12
CUST_002454_TXN_0009,CUST_002454,18-01-2022,150.5,Subscription,Completed,Credit Card,2022-01,2021-05,2022-01
CUST_002454_TXN_0010,CUST_002454,18-02-2022,147.29,Subscription,Completed,Credit Card,2022-02,2021-05,2022-02
CUST_002454_TXN_0011,CUST_002454,18-03-2022,144.04,Subscription,Completed,ACH,2022-03,2021-05,2022-03
CUST_002454_TXN_0012,CUST_002454,18-04-2022,155.22,Subscription,Completed,Credit Card,2022-04,2021-05,2022-04
CUST_002454_TXN_0013,CUST_002454,18-05-2022,157.11,Subscription,Completed,Credit Card,2022-05,2021-05,2022-05
CUST_002454_TXN_0014,CUST_002454,18-06-2022,137.77,Subscription,Completed,Credit Card,2022-06,2021-05,2022-06
CUST_002454_TXN_0015,CUST_002454,18-07-2022,149.6,Subscription,Completed,ACH,2022-07,2021-05,2022-07
CUST_002454_TXN_0016,CUST_002454,18-08-2022,151.83,Subscription,Completed,ACH,2022-08,2021-05,2022-08
CUST_002454_TXN_0017,CUST_002454,18-09-2022,144.8,Subscription,Completed,Wire Transfer,2022-09,2021-05,2022-09
CUST_002454_TXN_0018,CUST_002454,18-10-2022,154.48,Subscription,Completed,Credit Card,2022-10,2021-05,2022-10
CUST_002454_TXN_0019,CUST_002454,18-11-2022,150.03,Subscription,Completed,Credit Card,2022-11,2021-05,2022-11
CUST_002454_TXN_0020,CUST_002454,18-12-2022,140.74,Subscription,Completed,ACH,2022-12,2021-05,2022-12
CUST_002454_TXN_0021,CUST_002454,18-01-2023,151.25,Subscription,Completed,Credit Card,2023-01,2021-05,2023-01
CUST_002454_TXN_0022,CUST_002454,18-02-2023,141.35,Subscription,Completed,ACH,2023-02,2021-05,2023-02
CUST_002454_TXN_0023,CUST_002454,18-03-2023,227.42,Subscription,Completed,Credit Card,2023-03,2021-05,2023-03
CUST_002454_TXN_0024,CUST_002454,18-04-2023,161.53,Subscription,Completed,Credit Card,2023-04,2021-05,2023-04
CUST_002454_TXN_0025,CUST_002454,18-05-2023,163.07,Subscription,Completed,Credit Card,2023-05,2021-05,2023-05
CUST_002454_TXN_0026,CUST_002454,18-06-2023,151,Subscription,Completed,ACH,2023-06,2021-05,2023-06
CUST_002454_TXN_0027,CUST_002454,18-07-2023,159.76,Subscription,Completed,Credit Card,2023-07,2021-05,2023-07
CUST_002454_TXN_0028,CUST_002454,18-08-2023,135.76,Subscription,Completed,Credit Card,2023-08,2021-05,2023-08
CUST_002454_TXN_0029,CUST_002454,18-09-2023,144.59,Subscription,Completed,PayPal,2023-09,2021-05,2023-09
CUST_002454_TXN_0030,CUST_002454,18-10-2023,154.83,Subscription,Completed,Credit Card,2023-10,2021-05,2023-10
CUST_002454_TXN_0031,CUST_002454,18-11-2023,146.57,Subscription,Completed,ACH,2023-11,2021-05,2023-11
CUST_002454_TXN_0032,CUST_002454,18-12-2023,148.38,Subscription,Completed,Credit Card,2023-12,2021-05,2023-12
CUST_002454_TXN_0033,CUST_002454,18-01-2024,148.88,Subscription,Completed,Wire Transfer,2024-01,2021-05,2024-01
CUST_002454_TXN_0034,CUST_002454,18-02-2024,154.4,Subscription,Completed,Wire Transfer,2024-02,2021-05,2024-02
CUST_002454_TXN_0035,CUST_002454,18-03-2024,152.1,Subscription,Completed,Wire Transfer,2024-03,2021-05,2024-03
CUST_002454_TXN_0036,CUST_002454,18-04-2024,139.17,Subscription,Completed,Credit Card,2024-04,2021-05,2024-04
CUST_002454_TXN_0037,CUST_002454,18-05-2024,151.64,Subscription,Completed,Credit Card,2024-05,2021-05,2024-05
CUST_002454_TXN_0038,CUST_002454,18-06-2024,141.39,Subscription,Completed,Credit Card,2024-06,2021-05,2024-06
CUST_002454_TXN_0039,CUST_002454,18-07-2024,157.81,Subscription,Completed,Credit Card,2024-07,2021-05,2024-07
CUST_002454_TXN_0040,CUST_002454,18-08-2024,147.92,Subscription,Completed,Credit Card,2024-08,2021-05,2024-08
CUST_002454_TXN_0041,CUST_002454,18-09-2024,145.59,Subscription,Completed,Credit Card,2024-09,2021-05,2024-09
CUST_002454_TXN_0042,CUST_002454,18-10-2024,161.71,Subscription,Completed,Credit Card,2024-10,2021-05,2024-10
CUST_002454_TXN_0043,CUST_002454,18-11-2024,136.8,Subscription,Completed,Credit Card,2024-11,2021-05,2024-11
CUST_002454_TXN_0044,CUST_002454,18-12-2024,151.71,Subscription,Completed,Credit Card,2024-12,2021-05,2024-12
CUST_002455_TXN_0001,CUST_002455,18-08-2020,50.32,New,Completed,Credit Card,2020-08,2020-08,2020-08
CUST_002455_TXN_0002,CUST_002455,18-09-2020,51.06,Subscription,Completed,Credit Card,2020-09,2020-08,2020-09
CUST_002455_TXN_0003,CUST_002455,18-10-2020,45.55,Subscription,Completed,Credit Card,2020-10,2020-08,2020-10
CUST_002455_TXN_0004,CUST_002455,18-11-2020,49.59,Subscription,Completed,Credit Card,2020-11,2020-08,2020-11
CUST_002455_TXN_0005,CUST_002455,18-12-2020,50.4,Subscription,Completed,Credit Card,2020-12,2020-08,2020-12
CUST_002455_TXN_0006,CUST_002455,18-01-2021,52.78,Subscription,Completed,Credit Card,2021-01,2020-08,2021-01
CUST_002455_TXN_0007,CUST_002455,18-02-2021,44.31,Subscription,Completed,ACH,2021-02,2020-08,2021-02
CUST_002455_TXN_0008,CUST_002455,18-03-2021,51.93,Subscription,Completed,PayPal,2021-03,2020-08,2021-03
CUST_002455_TXN_0009,CUST_002455,18-04-2021,46.98,Subscription,Completed,Credit Card,2021-04,2020-08,2021-04
CUST_002455_TXN_0010,CUST_002455,18-05-2021,53.27,Subscription,Completed,ACH,2021-05,2020-08,2021-05
CUST_002456_TXN_0001,CUST_002456,12-01-2023,52.41,New,Completed,ACH,2023-01,2023-01,2023-01
CUST_002456_TXN_0002,CUST_002456,12-02-2023,46.06,Subscription,Completed,ACH,2023-02,2023-01,2023-02
CUST_002456_TXN_0003,CUST_002456,12-03-2023,49.35,Subscription,Completed,PayPal,2023-03,2023-01,2023-03
CUST_002456_TXN_0004,CUST_002456,12-04-2023,47.1,Subscription,Completed,Credit Card,2023-04,2023-01,2023-04
CUST_002456_TXN_0005,CUST_002456,12-05-2023,53.62,Subscription,Completed,ACH,2023-05,2023-01,2023-05
